# phi psi FES dF/dphi dF/dpsi
1.256637060999993283e+00 8.168140899999871696e-01 9.436916097903100820e+00 1.118491351350903251e+01 6.484421135256969393e+00
1.319468915000011622e+00 8.168140899999871696e-01 1.016632905195002223e+01 1.200679405787400889e+01 6.566145745597951056e+00
1.382300768000029434e+00 8.168140899999871696e-01 1.094238039457189160e+01 1.268739555179198675e+01 6.555306489319987051e+00
1.445132621000018824e+00 8.168140899999871696e-01 1.176203175297468562e+01 1.337601355027894279e+01 6.486739365574980987e+00
1.507964473999968025e+00 8.168140899999871696e-01 1.261841108625386454e+01 1.385504742387101551e+01 6.369834611920021317e+00
1.570796326999984505e+00 8.168140899999871696e-01 1.349974321812231182e+01 1.417761354588402689e+01 6.162850144985004164e+00
1.633628179999974339e+00 8.168140899999871696e-01 1.439450684955599513e+01 1.427020596317802337e+01 5.817326057128002326e+00
1.696460032999994372e+00 8.168140899999871696e-01 1.529079744701374466e+01 1.419392924248602128e+01 5.382904892729984958e+00
1.759291886000024174e+00 8.168140899999871696e-01 1.617259072088505434e+01 1.383631411586194560e+01 4.893425173453008092e+00
1.822123739000014231e+00 8.168140899999871696e-01 1.702539065765756021e+01 1.322175772715492847e+01 4.389083615008019912e+00
1.884955592000037816e+00 8.168140899999871696e-01 1.783216337385969297e+01 1.240902548111597881e+01 3.834482629160006262e+00
1.947787444999960371e+00 8.168140899999871696e-01 1.857860480292559657e+01 1.129358550382792004e+01 3.301369791495019523e+00
2.010619297999981292e+00 8.168140899999871696e-01 1.924511089734577496e+01 9.833109579767004504e+00 2.741139600200006576e+00
2.073451150999975567e+00 8.168140899999871696e-01 1.980393894441208857e+01 7.917360827880961516e+00 2.152936568982011689e+00
2.136283003999996488e+00 8.168140899999871696e-01 2.022729563002673103e+01 5.475449009845025472e+00 1.548275863511001438e+00
2.199114858000019712e+00 8.168140899999871696e-01 2.048567593103593509e+01 2.704053854629027143e+00 8.932627059939970415e-01
2.261946711000003774e+00 8.168140899999871696e-01 2.056088403642779383e+01 -3.405397587440025520e-01 2.248891475630020176e-01
2.324778564000050451e+00 8.168140899999871696e-01 2.044198591686879496e+01 -3.442512996015977489e+00 -4.277266075429997372e-01
2.387610416999951468e+00 8.168140899999871696e-01 2.013210802497192020e+01 -6.399922147355979085e+00 -1.089791029634998631e+00
2.450442270000012801e+00 8.168140899999871696e-01 1.964389423317582128e+01 -9.100444396952012127e+00 -1.545156986779997688e+00
2.513274122999976878e+00 8.168140899999871696e-01 1.899766357275816375e+01 -1.143945402820212465e+01 -1.888211910884002753e+00
2.576105975999960940e+00 8.168140899999871696e-01 1.821688448194303334e+01 -1.335364832703892723e+01 -2.049333538140004407e+00
2.638937829000033375e+00 8.168140899999871696e-01 1.732647424510700773e+01 -1.486186691134694904e+01 -2.032431320942984510e+00
2.701769681999986794e+00 8.168140899999871696e-01 1.635583996880676239e+01 -1.596793862828203991e+01 -1.934805506462007108e+00
2.764601535000068555e+00 8.168140899999871696e-01 1.532748724837176013e+01 -1.669495893501697736e+01 -1.729626415769002223e+00
2.827433387999951364e+00 8.168140899999871696e-01 1.426837692148154701e+01 -1.697014552800300180e+01 -1.476202516650012342e+00
2.890265241000027796e+00 8.168140899999871696e-01 1.320519919541966658e+01 -1.680810811961386264e+01 -1.291085976946003688e+00
2.953097093999986988e+00 8.168140899999871696e-01 1.216507676967385976e+01 -1.622611822218103583e+01 -1.148003598889001831e+00
3.015928946999945293e+00 8.168140899999871696e-01 1.117144033964878957e+01 -1.538691005125495614e+01 -1.004302254061996136e+00
3.078760801000035130e+00 8.168140899999871696e-01 1.023448568434268680e+01 -1.441808820821592541e+01 -9.015811418370003327e-01
-3.141592653999969009e+00 8.796459430000120872e-01 9.318556008490773479e+00 -1.344825482169792075e+01 -4.801161814250015092e-01
-3.078760801000035130e+00 8.796459430000120872e-01 8.497346047202995578e+00 -1.271075761477299437e+01 -3.726595155510022406e-01
-3.015928946999945293e+00 8.796459430000120872e-01 7.717605639667844741e+00 -1.213443340783717517e+01 -3.706594867399978233e-01
-2.953097093999986988e+00 8.796459430000120872e-01 6.974693887490886368e+00 -1.148795446147309463e+01 -3.511968395409963417e-01
-2.890265241000027796e+00 8.796459430000120872e-01 6.274508514148735117e+00 -1.073493165981411046e+01 -2.983707072609997346e-01
-2.827433387999951364e+00 8.796459430000120872e-01 5.631305338629992718e+00 -9.700870554283012481e+00 -2.901233302180007412e-01
-2.764601535000068555e+00 8.796459430000120872e-01 5.060678319238043343e+00 -8.451812943266014955e+00 -3.087418026329984411e-01
-2.701769681999986794e+00 8.796459430000120872e-01 4.575855491818934695e+00 -6.953479584323980944e+00 -2.365247807680010417e-01
-2.638937829000033375e+00 8.796459430000120872e-01 4.187659017626955915e+00 -5.451885696920986568e+00 -2.329315893130006476e-01
-2.576105975999960940e+00 8.796459430000120872e-01 3.889544692275904936e+00 -4.087056897443009262e+00 -1.948439485690014739e-01
-2.513274122999976878e+00 8.796459430000120872e-01 3.667165575062554694e+00 -3.047535237381012063e+00 -2.076537790980007014e-01
-2.450442270000012801e+00 8.796459430000120872e-01 3.503016816295968283e+00 -2.241833537316996416e+00 -1.983603329590010456e-01
-2.387610416999951468e+00 8.796459430000120872e-01 3.378015414468499955e+00 -1.756960781138999783e+00 -2.110469652860026135e-01
-2.324778564000050451e+00 8.796459430000120872e-01 3.280927981557027806e+00 -1.369987230240000242e+00 -2.665319021000011612e-01
-2.261946711000003774e+00 8.796459430000120872e-01 3.201500608843772966e+00 -1.195593034411004174e+00 -4.069988406489989941e-01
-2.199114858000019712e+00 8.796459430000120872e-01 3.127133049457555103e+00 -1.217878036119990570e+00 -5.856387327569967383e-01
-2.136283003999996488e+00 8.796459430000120872e-01 3.042355313142181217e+00 -1.520641353531005713e+00 -6.815486835909959629e-01
-2.073451150999975567e+00 8.796459430000120872e-01 2.932274912479805096e+00 -2.067040348815991191e+00 -7.780941755040027275e-01
-2.010619297999981292e+00 8.796459430000120872e-01 2.784083452843908901e+00 -2.719891253914992646e+00 -8.392968039260005897e-01
-1.947787444999960371e+00 8.796459430000120872e-01 2.588194323036880462e+00 -3.525312743128970361e+00 -7.947541326140020734e-01
-1.884955592000037816e+00 8.796459430000120872e-01 2.339849610468263563e+00 -4.376547568744003414e+00 -6.956287174649968819e-01
-1.822123739000014231e+00 8.796459430000120872e-01 2.041775606032700807e+00 -5.096947137260954719e+00 -6.512640744450025609e-01
-1.759291886000024174e+00 8.796459430000120872e-01 1.705286086488662534e+00 -5.560967419168012071e+00 -6.045830339279992804e-01
-1.696460032999994372e+00 8.796459430000120872e-01 1.349934605515343833e+00 -5.687047641328025982e+00 -6.739399338809963780e-01
-1.633628179999974339e+00 8.796459430000120872e-01 9.953717203446004191e-01 -5.555925102468919796e+00 -8.683920840260026530e-01
-1.570796326999984505e+00 8.796459430000120872e-01 6.636648970763445732e-01 -4.939002001344000803e+00 -1.006120554138997925e+00
-1.507964473999968025e+00 8.796459430000120872e-01 3.823471418446473535e-01 -3.939423242223001331e+00 -1.167689714035996307e+00
-1.445132621000018824e+00 8.796459430000120872e-01 1.755167261370829124e-01 -2.601452038248011078e+00 -1.270395116270987002e+00
-1.382300768000029434e+00 8.796459430000120872e-01 6.103318511316757622e-02 -9.942394874780032810e-01 -1.342322904098996350e+00
-1.319468915000011622e+00 8.796459430000120872e-01 5.253625537596207096e-02 7.478679259530104373e-01 -1.300319034443004007e+00
-1.256637060999993283e+00 8.796459430000120872e-01 1.554046101978414640e-01 2.522232109680000001e+00 -1.144018781443998822e+00
-1.193805207999977691e+00 8.796459430000120872e-01 3.682814249546950691e-01 4.249097626303023567e+00 -9.417072710960020521e-01
-1.130973355000006064e+00 8.796459430000120872e-01 6.850640098005769119e-01 5.811588459359988690e+00 -6.615169285390014586e-01
-1.068141501999998244e+00 8.796459430000120872e-01 1.094426064580858338e+00 7.174951735606977188e+00 -3.351452492340011857e-01
-1.005309648999990646e+00 8.796459430000120872e-01 1.587308735420606354e+00 8.495126469323995622e+00 -4.307823161399940842e-02
-9.424777960000189081e-01 8.796459430000120872e-01 2.160867782351722610e+00 9.781861171321953208e+00 1.862661676909986852e-01
-8.796459430000120872e-01 8.796459430000120872e-01 2.810349729186235379e+00 1.086427674980003033e+01 3.508538601460011175e-01
-8.168140899999871696e-01 8.796459430000120872e-01 3.521900398713675884e+00 1.173663028728502411e+01 3.662184374040003410e-01
-7.539822369999840124e-01 8.796459430000120872e-01 4.283621684072237201e+00 1.249967934408995340e+01 2.156279847180001819e-01
-6.911503840000147170e-01 8.796459430000120872e-01 5.082408353684030544e+00 1.287460109348391235e+01 7.046760026000165565e-03
-6.283185309999932411e-01 8.796459430000120872e-01 5.893049510672298652e+00 1.284191553171801559e+01 -2.337310877099988138e-01
-5.654866780000047388e-01 8.796459430000120872e-01 6.687218324101692701e+00 1.235226095606189745e+01 -4.969339495640021087e-01
-5.026548249999909235e-01 8.796459430000120872e-01 7.435307265359071494e+00 1.137787548620806355e+01 -5.868301807270002168e-01
-4.398229720000016441e-01 8.796459430000120872e-01 8.107981647071554221e+00 1.001212312004895999e+01 -6.669513682010006494e-01
-3.769911179999962392e-01 8.796459430000120872e-01 8.685061181028743249e+00 8.339823597070953554e+00 -5.504670098599938610e-01
-3.141592650000006315e-01 8.796459430000120872e-01 9.152614948205979317e+00 6.582429455154971798e+00 -3.528633425870005835e-01
-2.513274119999963641e-01 8.796459430000120872e-01 9.514358926837886088e+00 4.897231466585998838e+00 -1.253085217459968259e-01
-1.884955589999981196e-01 8.796459430000120872e-01 9.773079144574957411e+00 3.325306669028013751e+00 1.038224461839997864e-01
-1.256637059999981820e-01 8.796459430000120872e-01 9.934935394622812055e+00 1.873220043331014439e+00 3.097028156139983168e-01
-6.283185299999909101e-02 8.796459430000120872e-01 1.000933802466190059e+01 5.296897809779996802e-01 5.269642076410009368e-01
0.000000000000000000e+00 8.796459430000120872e-01 1.000065718555298133e+01 -7.909157776730054712e-01 7.318421292719976545e-01
6.283185299999909101e-02 8.796459430000120872e-01 9.908355553966480045e+00 -2.210512823820009132e+00 9.594869426420061798e-01
1.256637059999981820e-01 8.796459430000120872e-01 9.718731986030462622e+00 -3.846650154905009611e+00 1.273323111253013673e+00
1.884955589999981196e-01 8.796459430000120872e-01 9.426469616999781920e+00 -5.452394699895046770e+00 1.612381973611996644e+00
2.513274119999963641e-01 8.796459430000120872e-01 9.039610526325660089e+00 -6.821495811409024057e+00 2.074234553033001305e+00
3.141592650000006315e-01 8.796459430000120872e-01 8.579769393773283070e+00 -7.688109248259983097e+00 2.616429795931990210e+00
3.769911179999962392e-01 8.796459430000120872e-01 8.086399479016705527e+00 -7.886536985164971369e+00 3.215833422831013699e+00
4.398229720000016441e-01 8.796459430000120872e-01 7.605615311273822954e+00 -7.296990425912033729e+00 3.832059224012011711e+00
5.026548249999909235e-01 8.796459430000120872e-01 7.183025626844020906e+00 -6.065047204020980409e+00 4.378890552554017823e+00
5.654866780000047388e-01 8.796459430000120872e-01 6.854790517481639256e+00 -4.368412510665968362e+00 4.911933511860000934e+00
6.283185309999932411e-01 8.796459430000120872e-01 6.640375254197927291e+00 -2.474761124788019018e+00 5.368872045499998968e+00
6.911503840000147170e-01 8.796459430000120872e-01 6.543408674921884938e+00 -6.207067661919982715e-01 5.699491924126030895e+00
7.539822369999840124e-01 8.796459430000120872e-01 6.557619749662954689e+00 1.020609360022996626e+00 5.945210884570998999e+00
8.168140899999871696e-01 8.796459430000120872e-01 6.669966838806146825e+00 2.539538957932996333e+00 6.137255392232001228e+00
8.796459430000120872e-01 8.796459430000120872e-01 6.873790860460026408e+00 3.977976391851048454e+00 6.197104170114989152e+00
9.424777960000189081e-01 8.796459430000120872e-01 7.165954263427011028e+00 5.307256425183017434e+00 6.252485712591995259e+00
1.005309648999990646e+00 8.796459430000120872e-01 7.542101574951708187e+00 6.662112423680040862e+00 6.273546153432961070e+00
1.068141501999998244e+00 8.796459430000120872e-01 8.002257619985712722e+00 7.977218164524956912e+00 6.263814241216961953e+00
1.130973355000006064e+00 8.796459430000120872e-01 8.544352048105920971e+00 9.220001631153976973e+00 6.305617571736004123e+00
1.193805207999977691e+00 8.796459430000120872e-01 9.160410150350841718e+00 1.037471741016996241e+01 6.346490810795014426e+00
1.256637060999993283e+00 8.796459430000120872e-01 9.840978483242047048e+00 1.129042580840888199e+01 6.425272448168998451e+00
1.319468915000011622e+00 8.796459430000120872e-01 1.057480947958585915e+01 1.204594498140702186e+01 6.474296424768064995e+00
1.382300768000029434e+00 8.796459430000120872e-01 1.135106414889002480e+01 1.265446096673585785e+01 6.457277058303021455e+00
1.445132621000018824e+00 8.796459430000120872e-01 1.216427519732786777e+01 1.322268282645395843e+01 6.327795694434098728e+00
1.507964473999968025e+00 8.796459430000120872e-01 1.300990901634163066e+01 1.364402868566589611e+01 6.062026509936993435e+00
1.570796326999984505e+00 8.796459430000120872e-01 1.387350330976586577e+01 1.382710187842894456e+01 5.731875864391994924e+00
1.633628179999974339e+00 8.796459430000120872e-01 1.474458087529862382e+01 1.386904854035702783e+01 5.295763363066044782e+00
1.696460032999994372e+00 8.796459430000120872e-01 1.561305226487115760e+01 1.373240359662409205e+01 4.839159876279004457e+00
1.759291886000024174e+00 8.796459430000120872e-01 1.646477386691880440e+01 1.334639131832499714e+01 4.372734505914011471e+00
1.822123739000014231e+00 8.796459430000120872e-01 1.728418650934106893e+01 1.274197569819097708e+01 3.884146751827016075e+00
1.884955592000037816e+00 8.796459430000120872e-01 1.805998913785674631e+01 1.188836751773701117e+01 3.396090454150986648e+00
1.947787444999960371e+00 8.796459430000120872e-01 1.877425390882871170e+01 1.080486259706604635e+01 2.946787023772966752e+00
2.010619297999981292e+00 8.796459430000120872e-01 1.940761363636494252e+01 9.276998812974960984e+00 2.444581724183021443e+00
2.073451150999975567e+00 8.796459430000120872e-01 1.993102306846300564e+01 7.308606708077984848e+00 1.878146794873992276e+00
2.136283003999996488e+00 8.796459430000120872e-01 2.031477537905294639e+01 4.844172081542046371e+00 1.279477630597012805e+00
2.199114858000019712e+00 8.796459430000120872e-01 2.053175061023455328e+01 1.981920170681007676e+00 5.968532732749955994e-01
2.261946711000003774e+00 8.796459430000120872e-01 2.056205137414690398e+01 -1.063385089442995257e+00 -1.618257707509994092e-01
2.324778564000050451e+00 8.796459430000120872e-01 2.040032178850177758e+01 -4.114088879572995516e+00 -8.812971880410007675e-01
2.387610416999951468e+00 8.796459430000120872e-01 2.004988799979489045e+01 -6.959836323239002809e+00 -1.521612984445998462e+00
2.450442270000012801e+00 8.796459430000120872e-01 1.953183976592092819e+01 -9.497457078822060694e+00 -1.981359667498988397e+00
2.513274122999976878e+00 8.796459430000120872e-01 1.886657218347294673e+01 -1.161843030150999567e+01 -2.264977108996009125e+00
2.576105975999960940e+00 8.796459430000120872e-01 1.808016633968760090e+01 -1.336285613672807138e+01 -2.269340265324995443e+00
2.638937829000033375e+00 8.796459430000120872e-01 1.719513379366893702e+01 -1.472527157592799618e+01 -2.138816019584001804e+00
2.701769681999986794e+00 8.796459430000120872e-01 1.623568665148791013e+01 -1.575636463701110657e+01 -1.850823210960980347e+00
2.764601535000068555e+00 8.796459430000120872e-01 1.522512812198270638e+01 -1.639777281144395360e+01 -1.529603457589997495e+00
2.827433387999951364e+00 8.796459430000120872e-01 1.418412371863094279e+01 -1.668616349023507439e+01 -1.211101056434007006e+00
2.890265241000027796e+00 8.796459430000120872e-01 1.313619045996578194e+01 -1.660266272556906841e+01 -9.311621479669988100e-01
2.953097093999986988e+00 8.796459430000120872e-01 1.210786956266863257e+01 -1.605114252265508412e+01 -7.146941190010013267e-01
3.015928946999945293e+00 8.796459430000120872e-01 1.112201401595913808e+01 -1.529673349898691015e+01 -5.626588247060064774e-01
